listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
12249965,Excellent living in trendiest area!,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/7bbb11a4-f3bf-4af6-8494-fce51d0ba353.jpg,39,11211418,Alexandra,"","",false,59.3194,18.0345,2,1,1,1.0,false,"High chair,TV,Children’s books and toys,Window guards,Wifi,Waterfront,Kitchen,Pack ’n play/Travel crib,Hot water,Body soap,Conditioner,Elevator,Bed linens,Microwave,Cleaning products,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Coffee,Stove,Wine glasses,Smoke alarm,BBQ grill,Shower gel,Fire extinguisher,Essentials,Shampoo,Dining table,Outdoor dining area,Freezer,Sound system,Toaster",false,3,Strict,SEK,20,0,55,4.91,4.9,4.8,4.9,5.0,4.9,4.6,28493.0,290047.0,176.4,1807.8,0.433,0.539,78.1,794.6,97.2,989.9,158,72,207,365,12019.0,115223.0,199.4,1911.9,0.678,0.836,133.5,1280.3,164.6,1578.4,61,17,29,90
12349394,Family friendly living down town,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/09e4a7d1-7e3b-4e68-bfff-4772888f48d7.jpg,11,66691314,Klara,"","",false,59.3374,18.0525,6,1,1,1.0,false,"TV,Cable TV,Wifi,Kitchen,Board games,Hot water kettle,Portable fans,Elevator,Outdoor furniture,Cleaning products,Indoor fireplace,Heating,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Hangers,Iron,Dedicated workspace,Outdoor dining area,Freezer,Bathtub,High chair,Children’s books and toys,Room-darkening shades,Game console,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,EV charger,Single level home,BBQ grill,Patio or balcony,Backyard,Long term stays allowed,Dining table,Barbecue utensils,Toaster",,4,Flexible,SEK,,,33,4.79,4.9,4.6,4.7,4.9,4.7,4.7,2389.0,24543.0,211.1,2253.5,0.027,0.031,6.5,67.2,7.5,77.2,10,47,355,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
12381547,Large 25 sqm room,Private room in home,private_room,https://a0.muscache.com/im/pictures/2940fb20-02f1-4629-84a2-0be7a359def5.jpg,23,1724256,Armin,"","",false,59.3959,17.9396,,,1,0.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Patio or balcony,Backyard,Fire extinguisher,Essentials,Long term stays allowed,Lock on bedroom door,Hangers",false,90,Strict,SEK,0,0,5,4.8,4.4,4.6,4.8,5.0,4.2,4.4,1839.0,17897.0,21.7,221.5,0.208,0.362,5.0,49.0,8.8,85.2,76,155,289,365,714.0,6841.0,26.9,257.9,0.311,1.0,7.9,76.0,25.5,244.3,28,62,62,90
12449784,Stylish & quiet apartment. No cleaning fees!,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/3559b5a3-41e1-4fdc-af81-2c0014f7419c.jpg,10,67356754,Jenny,"","",true,59.2929,17.9925,2,1,1,1.0,false,"TV,Cable TV,Wifi,Kitchen,Paid parking off premises,Pets allowed,Hot water,Bed linens,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Single level home,Smoke alarm,BBQ grill,Patio or balcony,Backyard,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Private entrance",false,5,Moderate,SEK,0,0,108,4.94,4.9,4.9,4.9,5.0,4.6,4.9,14663.0,144149.0,86.9,894.3,0.463,0.858,40.2,394.9,74.4,731.7,169,168,196,365,6592.0,63190.0,89.0,853.1,0.822,0.0,73.2,702.1,0.0,0.0,74,0,16,90
12462178,Large 30 sqm room with toilet,Private room in home,private_room,https://a0.muscache.com/im/pictures/887c0d81-7bfe-4149-b6cf-09c6f1476a12.jpg,20,1724256,Armin,"","",false,59.3964,17.9398,,,1,0.0,false,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Paid parking off premises,Hot water,Heating,Paid parking on premises,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Iron",false,90,Strict,SEK,0,0,9,4.11,4.2,4.7,4.1,4.1,3.9,3.9,2421.0,26279.0,39.5,407.3,0.156,0.74,6.6,72.0,31.4,341.3,57,288,308,365,0.0,0.0,34.9,334.1,0.0,0.0,0.0,0.0,0.0,0.0,0,89,90,90
12502840,Room  in a beutifull villa,Entire guest suite,entire_home,https://a0.muscache.com/im/pictures/5ecd46f2-4e06-4ad7-8829-8d5744b2ec09.jpg,26,57526036,Caroline,"","",false,59.2763,18.0726,2,1,1,1.5,false,"Wifi,Free parking on premises,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Washer,Dryer,Smoke alarm,Patio or balcony,Backyard,Essentials,Lock on bedroom door,Hangers,Hair dryer,Iron,Private entrance",true,2,Moderate,SEK,0,0,132,4.64,4.8,4.9,4.8,4.9,4.7,4.6,10363.0,103652.0,77.8,796.6,0.364,0.739,28.4,284.0,57.6,575.8,133,185,232,365,3270.0,31345.0,93.5,896.8,0.411,0.771,36.3,348.3,68.1,653.0,37,42,53,90
12511760,Nice apartment in Stockholm,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/c66796dc-c773-42cd-a533-e9874a18e7c2.jpg,20,67759750,Kamilla,"","",false,59.3045,17.9617,4,2,3,1.0,false,"TV,Cable TV,Wifi,Waterfront,Kitchen,Room-darkening shades,Hot water,Body soap,Elevator,Bed linens,Pocket wifi,Microwave,Cleaning products,Coffee maker,Indoor fireplace,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Smoke alarm,Patio or balcony,Backyard,Luggage dropoff allowed,Essentials,Cleaning before checkout,Hangers,Dining table,Hair dryer,Iron,Freezer,Bathtub",false,2,Strict,SEK,0,0,38,4.71,4.7,4.8,4.8,4.8,4.5,4.5,5644.0,57994.0,106.2,1089.0,0.164,0.405,15.5,158.9,38.1,391.9,60,217,305,365,0.0,0.0,116.9,1120.4,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
12635870,Stockholm,Entire condo,entire_home,https://a0.muscache.com/im/pictures/13ba4f99-8e4e-40a3-9f2a-49fda5e60a8b.jpg,28,68620876,Inger,"","",false,59.3446,18.0608,4,2,3,1.5,false,"TV,Cable TV,Wifi,Kitchen,Hot water kettle,Paid parking off premises,Elevator,Outdoor furniture,Indoor fireplace,Drying rack for clothing,Heating,Coffee,Clothing storage,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Private entrance,Sound system,Outlet covers,Bathtub,High chair,Window guards,Fireplace guards,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Patio or balcony,Luggage dropoff allowed,Dining table,Toaster",false,5,Firm,SEK,0,0,76,5.0,5.0,5.0,5.0,5.0,4.9,4.9,53229.0,515808.0,397.7,4075.7,0.337,0.885,145.8,1413.2,382.9,3710.8,123,226,242,365,36915.0,353889.0,452.4,4337.2,0.911,0.0,410.2,3932.1,0.0,0.0,82,0,8,90
12679480,"Apartment in the middle of So-Fo, Södermalm, 67sqm",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-12679480/original/cb5abf6e-7691-41f7-8489-71b961b81e0f.jpeg,27,27419464,Jesper,"","",true,59.3131,18.0771,6,2,3,1.0,false,"TV,Wifi,Kitchen,Board games,Hot water kettle,Paid parking off premises,Books and reading material,Conditioner,Mini fridge,Elevator,Cleaning products,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Sound system,Bathtub,Changing table,High chair,Crib,Room-darkening shades,Game console,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Shower gel,Patio or balcony,Backyard,Luggage dropoff allowed,Cleaning before checkout,Dining table,Baking sheet,Toaster",true,1,Flexible,SEK,68,0,302,4.91,4.9,4.9,4.8,5.0,4.9,4.8,78296.0,795426.0,251.5,2564.9,0.838,0.0,214.5,2179.2,0.0,0.0,306,0,59,365,25316.0,242696.0,308.7,2959.6,0.911,0.0,281.3,2696.6,0.0,0.0,82,0,8,90
12679511,"Well connected -Quiet apt, lively area. Swim, park",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/6b318ca5-1aea-47d4-8f32-4bf766de0e24.jpg,21,67085031,Petter,"","",false,59.3106,18.0604,6,2,5,1.0,false,"TV,Cable TV,Wifi,Kitchen,Board games,Hot water kettle,Books and reading material,Pets allowed,Elevator,Trash compactor,Laundromat nearby,Heating,Paid parking on premises,Coffee,Wine glasses,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Outdoor dining area,Freezer,Bathtub,Blender,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Piano,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,Shower gel,Patio or balcony,Backyard,Long term stays allowed,Dining table,Outdoor playground,Baking sheet,Toaster",false,5,Firm,SEK,51,0,16,5.0,5.0,4.9,5.0,5.0,4.8,5.0,5762.0,56087.0,211.8,2161.2,0.06,0.134,15.8,153.7,35.1,342.0,22,201,343,365,3148.0,30179.0,258.7,2480.5,0.133,0.2,35.0,335.3,52.5,503.0,12,30,78,90
12723835,Cozy apt in lovely neighborhood 15 min from city!,Entire condo,entire_home,https://a0.muscache.com/im/pictures/5a897c5e-0360-40ca-aaa6-b48daf65991c.jpg,29,6157327,Jenny,"","",true,59.3145,18.0057,2,,1,1.0,false,"Washer,Smoke alarm,Wifi,Waterfront,Backyard,Lake access,Kitchen,Essentials,Long term stays allowed,Room-darkening shades,Paid parking off premises,Hair dryer,Hot water,Bed linens,Microwave,Coffee maker,Refrigerator,Toaster,Dishwasher,Dishes and silverware,Heating,Cooking basics",false,2,Firm,SEK,31,42,42,4.81,4.8,4.9,4.6,4.9,4.7,4.6,14353.0,143232.0,97.7,1002.4,0.392,0.0,39.3,392.4,0.0,0.0,143,0,222,365,7423.0,71161.0,106.0,1016.6,0.778,0.0,82.5,790.7,0.0,0.0,70,0,20,90
12787874,Great central room in lovely popular Södermalm,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/c3eff666-8eb9-45fa-b91e-aa62d3c52e92.jpg,13,44813548,Martin,"","",true,59.3190,18.0508,,,1,0.0,false,"Wifi,Air conditioning,Lake access,Kitchen,Room-darkening shades,Hot water kettle,Hot water,Elevator,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Drying rack for clothing,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,First aid kit,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Dining table,Iron,Dedicated workspace,Freezer,Toaster",false,4,Strict,SEK,0,0,26,4.92,5.0,4.9,4.8,5.0,5.0,4.8,9652.0,95654.0,55.6,570.3,0.455,0.672,26.4,262.1,39.1,387.3,166,118,199,365,5083.0,48724.0,63.3,606.4,0.9,0.0,56.5,541.4,0.0,0.0,81,0,9,90
12807694,Great apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-12807694/original/ee156340-012d-43e4-be01-0a29bcc68c4c.jpeg,15,69810217,Sofia And Marre,"","",true,59.3479,18.1073,2,2,1,1.0,false,"TV,Cable TV,Wifi,Kitchen,Hot water kettle,Books and reading material,Conditioner,Elevator,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Freezer,Sound system,Window guards,Room-darkening shades,Game console,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Pocket wifi,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Patio or balcony,Long term stays allowed,Dining table,Toaster",,3,Strict,SEK,0,,234,4.83,4.9,5.0,4.8,5.0,4.7,4.7,18165.0,194388.0,115.5,1184.2,0.449,0.792,49.8,532.6,87.8,939.1,164,158,201,365,0.0,0.0,122.9,1178.1,0.0,0.0,0.0,0.0,0.0,0.0,0,87,90,90
12839976,Spacious villa near subway and nature,Entire home,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-12839976/original/86ec906c-871c-4949-aad9-9afd806f1f79.jpeg,23,70110018,Hannah,"","",false,59.3035,17.9593,6,4,4,1.5,false,"TV,Wifi,Lake access,Kitchen,Board games,Free parking on premises,Books and reading material,Pets allowed,Record player,Conditioner,Outdoor furniture,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Coffee,Wine glasses,Washer,Beach access,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Sound system,Bathtub,Children’s books and toys,Blender,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Piano,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Exercise equipment,Patio or balcony,Backyard,Luggage dropoff allowed,Dining table,Baking sheet,Barbecue utensils,Toaster",false,4,Firm,SEK,104,0,15,4.87,4.8,4.9,4.8,5.0,4.9,4.7,6867.0,68363.0,265.5,2731.8,0.074,0.1,18.8,187.3,25.5,254.1,27,96,338,365,4987.0,47809.0,272.1,2608.8,0.222,0.29,55.4,531.2,72.3,692.9,20,21,70,90
12856559,"In the heart of SoFo, Södermalm - Skanstull",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-12856559/original/df8682f6-6762-4e31-a2cf-46787413f9dd.jpeg,10,55393319,Sophie,"","",false,59.3082,18.0783,2,1,1,1.0,false,"Wifi,Kitchen,Hot water,Gym,Elevator,Bed linens,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Smoke alarm,BBQ grill,First aid kit,Backyard,Fire extinguisher,Essentials,Hangers",false,2,Firm,SEK,73,0,12,4.67,4.8,4.8,4.8,5.0,5.0,4.6,4475.0,44214.0,139.6,1436.3,0.088,0.0,12.3,121.1,0.0,0.0,32,0,333,365,3501.0,33563.0,139.9,1341.3,0.278,0.0,38.9,372.9,0.0,0.0,25,0,65,90
12897382,Central top floor apartment next to archipelago,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-12897382/original/71bb33eb-7745-4185-b7b7-5da298733777.jpeg,11,70635726,Roy,"","",false,59.3571,18.0872,4,2,2,1.0,false,"TV,Wifi,Waterfront,Air conditioning,Lake access,Kitchen,Board games,Paid parking off premises,Books and reading material,Portable fans,Conditioner,Elevator,Laundromat nearby,Outdoor furniture,Cleaning products,Indoor fireplace,Heating,Coffee,Clothing storage,Wine glasses,Washer,Dryer,Beach access,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Bathtub,Changing table,High chair,Children’s books and toys,Blender,Babysitter recommendations,Crib,Pack ’n play/Travel crib,Room-darkening shades,Children’s dinnerware,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,Single level home,BBQ grill,Shower gel,Patio or balcony,Children's playroom,Dining table,Baking sheet,Toaster",false,30,Firm,SEK,103,0,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11275.0,112396.0,92.6,952.7,0.337,0.537,30.9,307.9,49.2,490.8,123,136,242,365,5994.0,57464.0,92.2,884.3,0.722,0.903,66.6,638.5,83.2,798.1,65,18,25,90
12927342,Villa Flysta,Entire villa,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTI5MjczNDI%3D/original/e215e80e-9e8a-493e-ae69-36e661f5afa2.jpeg,23,1082899,Daniel,"","",false,59.3680,17.8948,7,5,5,2.0,false,"TV,Window guards,Wifi,Air conditioning,Kitchen,Free parking on premises,Portable fans,Microwave,Coffee maker,Refrigerator,Piano,Dishwasher,Heating,Cooking basics,Washer,Dryer,Smoke alarm,BBQ grill,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Toaster,Rice maker",false,3,Moderate,SEK,155,0,6,5.0,4.8,5.0,4.7,5.0,4.8,4.8,16179.0,167054.0,237.2,2438.6,0.186,0.19,44.3,457.7,45.2,466.6,68,7,297,365,4390.0,42086.0,241.6,2316.0,0.2,0.207,48.8,467.6,50.5,483.7,18,3,72,90
12987910,Cozy room in quiet area,Private room in rental unit,private_room,https://a0.muscache.com/im/pictures/airflow/Hosting-12987910/original/476202e0-fdfb-459c-a087-c11162eff39d.jpg,9,62983582,Louise,"","",true,59.2924,17.9440,,,1,0.0,false,"Children’s books and toys,Wifi,Crib,Kitchen,Pack ’n play/Travel crib,Hot water kettle,Paid parking off premises,Portable fans,Hot water,Body soap,Conditioner,Bed linens,Extra pillows and blankets,Free street parking,Microwave,Cleaning products,Refrigerator,Drying rack for clothing,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Clothing storage,Stove,Wine glasses,Washer,Smoke alarm,BBQ grill,Shower gel,Luggage dropoff allowed,Essentials,Shampoo,Hangers,Dining table,Hair dryer,Iron,Toaster,Bathtub,Baby bath",false,2,Limited,SEK,0,0,279,4.91,4.9,4.9,4.8,5.0,4.5,4.9,9730.0,98983.0,54.4,558.1,0.488,0.0,26.7,271.2,0.0,0.0,178,0,187,365,2039.0,19547.0,59.7,572.1,0.378,0.0,22.7,217.2,0.0,0.0,34,0,56,90
13119838,Lovely family friendly villa w large lush garden,Entire villa,entire_home,https://a0.muscache.com/im/pictures/a7d1b7cb-be21-46d0-a34e-13e260ddad3e.jpg,27,10939904,Susanna & Marcus,"","",false,59.2784,17.9895,6,4,5,2.0,false,"TV,Wifi,Kitchen,Board games,Free parking on premises,Books and reading material,Portable fans,Conditioner,Free street parking,Outdoor furniture,Hammock,Cleaning products,Indoor fireplace,Drying rack for clothing,Heating,Clothing storage,Wine glasses,Washer,Dryer,Smoke alarm,First aid kit,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Sound system,Bathtub,Baby bath,Children’s books and toys,Blender,Window guards,Fireplace guards,Room-darkening shades,Hot water,Body soap,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Backyard,Long term stays allowed,Dining table,Outdoor playground,Baking sheet,Barbecue utensils,Sun loungers,Toaster",false,7,Firm,SEK,0,0,16,4.94,4.9,4.9,4.8,5.0,4.8,4.8,8420.0,85321.0,317.6,3276.4,0.071,0.356,23.1,233.8,115.3,1168.8,26,292,339,365,1720.0,16489.0,298.5,2861.2,0.067,0.171,19.1,183.2,49.1,471.1,6,55,84,90
13180677,Top floor with balcony in the heart of SOFO,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMxODA2Nzc%3D/original/27e9ce72-e389-4714-8a44-108d6be91259.png,22,38680120,Andreas,"","",true,59.3136,18.0847,2,1,1,1.0,false,"TV,Wifi,Kitchen,Paid parking off premises,Hot water,Elevator,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Smoke alarm,Essentials,Shampoo,Hangers,Hair dryer,Iron",false,3,Firm,SEK,108,0,116,4.96,5.0,4.9,4.9,4.9,5.0,4.8,23379.0,234879.0,130.5,1333.4,0.466,0.478,64.1,643.5,65.7,659.8,170,9,195,365,13063.0,125226.0,157.0,1505.5,0.922,0.0,145.1,1391.4,0.0,0.0,83,0,7,90
13203647,"Lovely room in central Stockholm, hotel-feeling",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/e4f9b747-af0b-4dd2-b5c9-5e59a412ca9f.jpg,12,73974316,Katarina,"","",true,59.3528,18.0635,2,1,1,1.0,false,"Wine glasses,Wifi,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Hot water kettle,Hangers,Hair dryer,Hot water,Dedicated workspace,Body soap,Mini fridge,Bed linens,Extra pillows and blankets,Private entrance,Refrigerator,Heating,Coffee,Clothing storage",false,3,Flexible,SEK,79,0,153,4.93,4.9,5.0,4.9,5.0,5.0,4.8,34363.0,349707.0,109.1,1113.6,0.858,0.0,94.1,958.1,0.0,0.0,313,0,52,365,10879.0,104293.0,138.0,1323.0,0.878,0.0,120.9,1158.8,0.0,0.0,79,0,11,90
13245059,"Modern style, family friendly, near lake & City",Entire townhouse,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTMyNDUwNTk%3D/original/b426cedd-491a-45ec-a43b-f083e5d23b53.jpeg,25,74446491,Fredrik,87197600,Annika,false,59.2519,18.1130,5,3,3,1.5,false,"TV,Cable TV,Wifi,Waterfront,Lake access,Kitchen,Board games,Free parking on premises,Free street parking,Outdoor furniture,Cleaning products,Drying rack for clothing,Heating,Wine glasses,Washer,Dryer,Beach access,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Essentials,Hangers,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Freezer,Private entrance,Sound system,Bathtub,High chair,Children’s books and toys,Window guards,Children’s dinnerware,Hot water,Bed linens,Extra pillows and blankets,Ethernet connection,Microwave,Coffee maker,Refrigerator,Dishwasher,Dishes and silverware,Cooking basics,Oven,Stove,BBQ grill,Patio or balcony,Backyard,Dining table,Baking sheet,Barbecue utensils,Toaster",false,4,Strict,SEK,85,0,38,4.84,4.8,4.9,5.0,5.0,4.7,4.7,8301.0,79578.0,176.6,1826.1,0.153,0.273,22.7,218.0,40.5,388.2,56,160,309,365,8301.0,79578.0,149.4,1432.7,0.622,0.629,92.2,884.2,93.3,894.1,56,1,34,90
13376978,Great Junior 1 bedroom Apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/835a641c-69e5-44b0-b3c6-32e4eb17bd07.jpg,18,17371921,Matt,"","",false,59.3370,18.0310,2,1,1,1.0,false,"TV,Wifi,Kitchen,Paid parking off premises,Hot water,Body soap,Bed linens,Extra pillows and blankets,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Dryer,Single level home,Smoke alarm,Shower gel,Backyard,Fire extinguisher,Essentials,Long term stays allowed,Shampoo,Hangers,Iron",false,1,Strict,SEK,21,0,38,4.58,4.5,4.8,4.2,4.8,4.9,4.5,37791.0,383299.0,141.8,1457.0,0.723,0.772,103.5,1050.1,110.5,1120.8,264,23,101,365,9901.0,94916.0,144.8,1388.2,0.767,0.896,110.0,1054.6,128.6,1232.7,69,13,21,90
13391680,Nice studio apartment close to metro,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/airflow/Hosting-13391680/original/4d232f10-e61f-4ef5-ba50-ed3f8def6c70.jpg,34,76163505,Peter,"","",true,59.4072,17.9290,2,,1,1.0,false,"TV,Cable TV,Wifi,Kitchen,Free parking on premises,Hot water,Elevator,Free street parking,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Stove,Washer,Dryer,Smoke alarm,Carbon monoxide alarm,Backyard,Fire extinguisher,Essentials,Shampoo,Hangers,Hair dryer,Iron,Dedicated workspace",false,2,Firm,SEK,34,0,235,4.91,4.9,5.0,4.9,5.0,4.6,4.9,12949.0,133629.0,49.9,510.5,0.721,0.0,35.5,366.1,0.0,0.0,263,0,102,365,2784.0,26690.0,57.7,553.0,0.533,0.0,30.9,296.6,0.0,0.0,48,0,42,90
